Accession,Description,Abundance: M1,Abundance: M2,Abundance: M3,Abundance: C1,Abundance: C2,Abundance: C3
P11621,Protein 1622,1099.539676777932,1046.1403192155105,1035.0358397708974,1225.1361648929876,804.1481903268985,975.7983239609853
P11622,Protein 1623,1180.9285130228507,1125.0947721423663,744.6000628037212,902.0285884324321,1101.006637938573,671.6653654588856
P11623,Protein 1624,1158.5377255631038,1115.478381521352,953.9680592119264,1237.31858108238,1068.026758023302,776.373684668698
P11624,Protein 1625,896.00843873498,587.8977426955256,1263.2978985367058,949.883032441151,1004.8785503257202,731.2746497750663
P11625,Protein 1626,1035.3373953700802,1228.5973252401652,1157.9840215738573,766.9167101694634,1030.6181525186453,1055.6926918454271
P11626,Protein 1627,861.5509480656585,1023.8568209219821,773.7752088296435,829.6294957087661,823.0367057153786,1168.309808654077
P11627,Protein 1628,630.9636953462134,757.125693879718,1075.5964249361632,821.0156645240853,647.5987622020034,851.656912666432
P11628,Protein 1629,803.0714689303053,872.5643802739208,800.6928648128389,968.0286582735607,798.5005947278983,865.5448208725062
P11629,Protein 1630,1097.4763528639849,1247.9496475475673,917.7995145717387,1048.7918106343996,751.6761901985934,1058.6259726575267
P11630,Protein 1631,929.4571057066798,1084.6855125726947,922.4641954041141,988.8097271675498,732.6486388184363,927.1436113927701
P11631,Protein 1632,669.511765492949,1113.5432547934615,1209.7435684537552,866.6522884057507,912.0678952362352,637.2000611825647
P11632,Protein 1633,1256.8785416352293,1000.4511662785202,1021.2216968284475,938.3979050812177,843.8377159920425,1028.9970470213093
P11633,Protein 1634,779.2764018896064,1000.6680698317618,1222.8769009385937,867.035634819883,832.166506012832,890.6058306454879
P11634,Protein 1635,1306.1269685301731,924.4652895603576,993.6426349839435,793.1941062264027,1182.9689951862517,947.6060382584197
P11635,Protein 1636,1140.0614826864785,885.5832296728988,1301.9879085184298,885.2740327219445,1058.2063195454123,752.1191927652015
P11636,Protein 1637,867.2501914227317,924.018351687169,991.4550500167717,1088.6287575731455,1119.609652662668,943.487325622367
P11637,Protein 1638,1187.7394832626242,904.6608240600865,1227.0245468710311,950.2933712049083,807.2373519794786,1058.3533759221204
P11638,Protein 1639,1028.320395824205,1077.5775132558213,1440.0953646276278,1077.0104865044634,641.6761601293576,1054.077367723594
P11639,Protein 1640,1028.3026338670893,937.6812038852431,987.5927805810056,1314.1527766387817,989.3641422556508,806.3278228728666
P11640,Protein 1641,1116.1011176472875,1014.6627770825445,1191.2170006117674,860.766314465371,802.8186545140243,1176.3099939451326
P11641,Protein 1642,1232.917166797216,1018.8387595158551,797.6475938602833,911.1395440415248,714.2218275784418,870.5862095923463
P11642,Protein 1643,761.1562133340113,912.5246024778182,1165.1158389310192,532.4951393174977,1123.1247965535515,735.068190931498
P11643,Protein 1644,1095.68709985379,1063.935976410346,1074.4583240163508,905.5519877264109,1005.0849794590039,1031.8870209936958
P11644,Protein 1645,901.1563601865612,897.2446310049615,1215.4396924368577,802.6195698399384,1009.88946720122,912.9205924046908
P11645,Protein 1646,1118.7481775942733,1122.5168419340555,975.8865697188468,909.59757210231,997.6805806097287,1013.7332988402705
P11646,Protein 1647,1062.5947295620142,1211.3121961375637,602.9462253063397,856.8025567520435,962.742100123752,881.2462885709818
P11647,Protein 1648,842.8624560724087,1284.6414422393075,935.7006235949038,925.6175925956543,789.6025256997618,1007.0057066216644
P11648,Protein 1649,1395.5102898972732,872.0264329755743,1128.1522465900146,815.1697886079136,944.6834240003321,1092.1445957229012
P11649,Protein 1650,933.0520016383143,908.3605534789828,894.7609887261281,849.5473122980468,792.8043340290739,702.3545641644386
P11650,Protein 1651,689.8047392352448,1111.5937706851387,899.3184688184833,831.8134185991255,792.3872943042907,860.6373337958375
P11651,Protein 1652,868.9125525385325,718.0875571957785,964.1860870552028,905.7101579609266,909.1803984684852,722.7823674529891
P11652,Protein 1653,1227.5728178798072,1168.5317967839533,1006.879890766151,1026.3353222975297,884.5503102434925,818.6104099694734
P11653,Protein 1654,791.6563529435385,958.5011705444261,1226.8196261584765,502.5372734055591,951.2195186973577,1049.0619475680537
P11654,Protein 1655,696.7363358710304,1224.1412087330211,923.0883963933486,965.5915640954415,853.6583191985774,1121.1361180844556
P11655,Protein 1656,921.6671097566992,1134.8168976907764,927.3243910842514,709.8124347574266,882.0242582914775,971.3505170309061
P11656,Protein 1657,1346.5596371565032,908.9077863595575,1314.9486545575494,670.8417884312998,1095.9304636518734,856.0479357124611
P11657,Protein 1658,723.0472087157443,1118.461386645977,984.2187480822729,905.0906408741633,1037.6923464760564,1015.4615485936921
P11658,Protein 1659,1022.9861649705242,967.2127911897683,1025.3909793415803,933.979027854762,717.9024430134331,960.0964486471624
P11659,Protein 1660,1189.3130970578577,772.4301130470188,1348.4957009901225,960.3228983108706,738.0282913510014,746.61164069398
P11660,Protein 1661,584.8103791103464,1088.7068685873655,960.3941333079575,797.7018569395735,765.6730308840167,1060.6238423012462
P11661,Protein 1662,901.4854446280469,849.0998240760708,613.5149495836936,786.2536540131997,634.2721399206617,920.3221184018696
P11662,Protein 1663,1192.5839229745459,1188.2528403904034,1151.7807557281863,1136.7501457498738,1015.1347111206841,1088.038203737485
P11663,Protein 1664,606.1646841491922,1027.303952662562,1172.8356492737507,488.3261928035565,860.7664774667487,979.7093226234703
P11664,Protein 1665,952.0158734708724,792.6046094390275,1015.1137497315906,801.6647997781316,995.7774820044956,407.8828605770728
P11665,Protein 1666,1087.6197552236424,924.9478705399523,971.4008361712571,915.6849832596229,909.4852094884835,786.0377621889348
P11666,Protein 1667,906.7883142209715,1190.5137359970524,1235.3390118399886,1005.2545694012769,912.9731517768821,1049.2889446169552
P11667,Protein 1668,1142.2994369284413,946.9618931228039,1182.4424646938824,928.7539308393955,899.5239691470268,983.5018973242479
P11668,Protein 1669,1038.966225060032,1003.1771924759254,1270.7220455817053,470.60511339163725,965.7975004462542,912.3120478342953
P11669,Protein 1670,795.2752837548064,1263.4082949438618,1057.623717085181,782.8512498141426,860.6230276099009,968.7647981672009
P11670,Protein 1671,1134.832270440414,856.067038225903,1093.9678305366394,879.3433754165171,656.3997553567806,870.4016923099751
P11671,Protein 1672,1161.6353740089355,1195.887513214876,935.785074426803,742.057995844077,808.0533922308655,1014.0730587702218
P11672,Protein 1673,1114.426432828093,1188.7745763076123,1027.9939549565297,1033.4638814812386,881.079002610326,902.1837621013426
P11673,Protein 1674,1307.6021709370016,1160.5435069835228,1154.8093601066296,747.4121937875298,994.288257193049,810.02114816519
P11674,Protein 1675,928.8048954064323,1384.3268147324593,898.9196124502016,930.4643318097422,798.9957799696012,917.5583114702208
P11675,Protein 1676,943.5332099730731,1215.0835932996556,1144.0607108570712,954.0379036336872,1266.5931331171487,918.0392054185327
P11676,Protein 1677,812.5925124646988,685.4425093800378,709.1279489431424,798.3557775742661,974.2360879123582,940.3695721488383
P11677,Protein 1678,930.866946769732,1005.0537866031806,1010.8058724225203,811.4708080250696,775.2803393594075,1028.8827265086368
P11678,Protein 1679,605.0182165252181,785.4261486495636,1433.0604468944011,1145.6013507457296,1051.7796372217017,1103.086002157692
P11679,Protein 1680,938.3352197412079,1227.2691876899844,1072.1310580353488,1042.4014158853379,808.9388594792724,977.2029057573831
P11680,Protein 1681,1048.0607972137025,1257.5868417587194,1030.7576481538265,942.2414188001555,1013.5813076414028,1149.491121869546
P11681,Protein 1682,852.9845243305566,1085.541747251176,956.9318222899524,884.0454273184723,949.286865265612,1029.1861334727932
P11682,Protein 1683,949.5004904569637,779.2188419011559,840.6142936413999,1350.8058574036986,1079.5275098349998,940.662676526502
P11683,Protein 1684,1049.4010388287284,769.6224815796045,688.6916807254325,487.31316120869536,921.3468772489944,1066.8285473950214
P11684,Protein 1685,993.3394220138559,1208.230281110124,956.7897583379768,903.3945177718176,1134.3266817067336,775.3252184894336
P11685,Protein 1686,1211.0242752567576,1326.1570858665098,984.4637721241794,829.9465655365399,957.6414614944787,878.0874093797319
P11686,Protein 1687,952.2608077068542,907.1683235125971,1302.5755847613175,1012.900847047465,917.4610446514207,930.4022960248195
P11687,Protein 1688,1112.063753372749,1042.0637271695882,1161.2800676330535,861.6752819102933,1064.681923359832,905.6364469636511
P11688,Protein 1689,1125.1140713356515,863.0255457147928,937.0860278210312,919.7977715389972,844.8493880507309,814.5205671320923
P11689,Protein 1690,1318.6553971491394,1234.0875112696683,929.9982592445323,1040.659773218257,1051.3122225548077,939.6840570419408
P11690,Protein 1691,769.846127438863,810.8466942580774,1142.544388841949,875.0519679212545,733.9476671300815,909.4250756399732
P11691,Protein 1692,773.6545469362043,970.8044034781481,624.1276290263145,1019.4287602773604,952.0647470686954,940.6335471678934
P11692,Protein 1693,1062.8409178963113,912.6064132945185,1016.9933821198301,1028.62488692559,1278.7960353925475,1027.389564015857
P11693,Protein 1694,1113.4374313626497,1234.5041373215372,916.5723990496759,538.199871122091,866.1213040837731,876.6704607464885
P11694,Protein 1695,800.2045129232511,1275.965836930111,1243.7342967455102,1027.6650876363515,902.5201610492728,822.6217537531464
P11695,Protein 1696,1072.2708147874273,925.3206812447005,995.6696394024244,710.4877303778812,969.5355820602005,787.208159482259
P11696,Protein 1697,1236.2561509679604,1072.9492329240272,1244.6879222171922,834.3904932103625,832.0224437752321,775.07243066603
P11697,Protein 1698,1046.612515371867,858.3708770081826,1393.4351722037566,624.6846315126663,1084.3368823030826,607.1374286969776
P11698,Protein 1699,912.9451649316233,1112.53447734928,1129.4389551613467,944.5033089766674,824.0065367435318,804.6767202778922
P11699,Protein 1700,835.4019575710748,991.0065713185467,855.8835605892389,782.8531275189283,972.5385509177742,892.4396015363823
P11700,Protein 1701,815.8223633429437,937.1686278257497,1037.4167622565442,856.6675272000324,703.459219077023,644.7216480291115
P11701,Protein 1702,1136.777185614143,948.0415629279893,812.710030818376,1180.4657779571587,770.9466901759736,945.2534049492964
P11702,Protein 1703,973.9463981057129,834.4887390677357,1289.9908398222888,703.7310792430148,766.8571826311921,868.7528229972411
P11703,Protein 1704,1028.8400475799135,1223.8246619310257,1097.9374739683954,885.696041969444,956.886666361514,678.5252504776058
P11704,Protein 1705,1119.4845734593778,1043.6905236318485,910.420892661967,726.5254637678227,1067.0026210534033,1057.1136061041336
P11705,Protein 1706,834.81390380063,1029.1642718897042,667.4085256641915,955.2718443353008,1038.534757830785,1115.3099002526476
P11706,Protein 1707,969.4587051975609,1076.7376786594837,972.5972152235303,977.2858015135596,1181.066565152772,858.0932439627804
P11707,Protein 1708,1233.656424949092,1430.067350840392,1246.3347062026655,1063.8357797965714,825.2045654066426,760.7415535555798
P11708,Protein 1709,715.5909932385564,978.5601727924824,1139.2694416193026,1133.3804103161508,1246.8312757653853,1308.5077614854715
P11709,Protein 1710,1287.5660697556418,908.5773712287648,1373.0194619965234,1072.8437183242797,1250.5615472920467,628.8067928292805
P11710,Protein 1711,733.0461239190624,1214.085502072141,502.21072294031586,679.8598653154215,1059.7193072409739,1056.4357547134464
P11711,Protein 1712,1180.5299479116163,887.641535063954,979.3537944888377,853.8854326514765,936.5881591284789,831.8000976723921
P11712,Protein 1713,1426.237718332573,645.0653967198311,1152.5585723995587,997.6068780440619,799.4469225937781,1047.5477470529775
P11713,Protein 1714,962.197253137349,1179.4304913263688,1080.4347985176896,1021.9208934912831,1074.4729300282079,936.9680108095132
P11714,Protein 1715,1250.9367288852422,670.4102285073404,1135.9541092358143,1145.461094424229,962.8813814702412,996.2473653753459
P11715,Protein 1716,936.9081158377027,1161.6683735253032,899.5441987539791,713.7567747303648,1295.3464047862171,773.8413424592567
P11716,Protein 1717,1187.1451836985316,1156.0339932797601,1063.9462138960178,961.3286021315604,873.3958098886345,1035.4503094033867
P11717,Protein 1718,867.679595984169,833.4296824886266,1189.5245509387319,996.6991982141597,947.405358488211,986.7582269709224
P11718,Protein 1719,1252.3218567986328,965.2302090896034,959.5787525231328,980.4146445808416,1022.971369700409,904.6135409114875
P11719,Protein 1720,661.1215386181409,728.5453842439852,875.1346610519855,900.5786744986642,910.3114259749967,713.2714239773912
P11720,Protein 1721,1039.1252843473403,1190.6233683735006,773.7279141301925,913.792419139465,804.0092779881754,988.1716971869625
P11721,Protein 1722,1227.5326879020122,1383.512308794645,1173.7832952862473,839.1480789192317,1100.5836825886283,1185.5327866966427
P11722,Protein 1723,1041.805413001521,1078.481251815352,972.9477992129961,1069.2921215553401,1002.6739839250654,917.3406240189167
P11723,Protein 1724,817.713044741499,1028.217065108051,799.3111854363451,637.0212977526862,821.9833918381391,1039.6466424297062
P11724,Protein 1725,735.8423075968186,1251.0498503418976,882.5231816778338,915.5191018226262,1002.4604473175618,642.3465954908393
P11725,Protein 1726,1175.5008851759953,1020.7837943836358,1153.6404924400392,754.736938297311,720.5930786911366,1054.998025728227
P11726,Protein 1727,1056.3750850713975,1027.1024510747513,974.5381300020576,994.6287921836861,787.8675904220288,863.0359866468307
P11727,Protein 1728,1139.9140155808427,1258.2949589179832,1016.099680224656,988.2310237541953,899.6245011734579,883.0148108972536
P11728,Protein 1729,855.5766864779627,663.2631184846402,1334.3670227539005,788.3483847857726,882.5118853220256,869.7999412265818
P11729,Protein 1730,1025.8716566669814,844.3367600773151,1191.5190433091154,926.6487233834729,1085.209925438991,850.2511781055532
P11730,Protein 1731,881.0023582415904,782.0396152483845,1015.2677743613782,928.1891141937606,911.1847797999167,1111.2516640726462
P11731,Protein 1732,743.3075647383271,860.0000782702846,736.6286943740788,1019.3760554622759,712.3808484438049,1160.810132205624
P11732,Protein 1733,1162.477849682429,1080.806600775063,991.6965864421333,883.8662856342496,975.5064110522399,675.5121651223128
P11733,Protein 1734,969.8327431965442,996.563203766761,1157.0266260656308,770.3620846806745,1119.3617955914294,960.1520783547695
P11734,Protein 1735,1060.2795048425512,1303.6909569391494,943.078826728779,697.0792889973551,1039.5695522102305,1011.5548960193901
P11735,Protein 1736,611.2259412262092,1251.7239291234928,590.9775347494617,891.9501307638938,1158.811875562028,867.3298682707883
P11736,Protein 1737,849.5400973452936,1127.968773221761,649.5931063675015,704.332652329,911.0807572213234,1097.1303407559487
P11737,Protein 1738,950.5585292926729,651.3592916235368,973.808583022802,676.4597762835274,973.9060548135775,1048.10348655405
P11738,Protein 1739,886.031548276951,852.7415118774545,988.1098104526959,962.8144795825424,835.6607519792177,1134.5754144203684
P11739,Protein 1740,1247.7197157581877,995.2656586628383,1140.0179116790268,941.0131196074237,944.423954814013,865.8709673682346
P11740,Protein 1741,623.874505603223,1173.458531076767,1098.9534261951933,854.2312411601338,939.0602813114522,1059.1239232416485
P11741,Protein 1742,785.6535333443893,1337.6872444017686,743.4369157320298,1020.7061059600732,849.7672766244782,886.0927350340693
P11742,Protein 1743,1015.7822397274272,932.9360641242546,870.34580204434,685.1530490279481,1041.656527807863,995.370649602276
P11743,Protein 1744,1245.2042429635978,772.1087366264774,1125.3807745833744,823.4178374663117,684.9834507118862,673.8294552659311
P11744,Protein 1745,936.4277216183476,896.0356466123081,968.8384513163701,1058.2831271475943,868.4506868301081,1055.6322191172385
P11745,Protein 1746,853.1636611944399,1001.2680220508054,885.8175770743883,1014.800946055099,835.1594003173525,1150.6061386096583
P11746,Protein 1747,766.6153298187751,1060.4355796610776,786.4404086273993,776.1833132864082,908.5872590735712,758.1466354274161
P11747,Protein 1748,963.4080785184391,1078.9715746792722,821.7407987367633,1001.3073098166063,731.8799704334203,946.920342948698
P11748,Protein 1749,779.9418878673897,891.9469848432961,812.7851148629658,886.9483786548146,986.1049687127863,977.7868278188965
P11749,Protein 1750,1086.424291952109,1181.9326891798305,1022.5775737781365,1087.633877885544,968.7008230977439,883.3990333912988
P11750,Protein 1751,1104.4640020740483,1328.1090902425099,1275.4531970867886,848.1264712752028,807.1083396514421,836.7706889972593
P11751,Protein 1752,873.5366883661709,1124.6707691717588,1078.281794557767,779.0378031417936,748.21420883152,730.3899971093795
P11752,Protein 1753,1122.0018074735788,1304.1573763654865,1363.5164164466987,746.9945968398207,911.5185357417346,851.5654070742971
P11753,Protein 1754,647.3447435028684,1129.0305661878094,927.0510996532033,702.6116045124633,951.753855345719,780.4474748971534
P11754,Protein 1755,1171.6038483369723,844.8205795253946,1070.2896948677842,905.1651722507881,838.1457750075474,1104.7310899478748
P11755,Protein 1756,895.918391530212,932.2907932163205,1009.0409415608962,911.5637934177381,818.7895748138103,928.6060359888552
P11756,Protein 1757,1205.9929726228227,875.3340359310172,1360.6477205855208,1084.1284605423332,995.1452803961542,1036.8378705715613
P11757,Protein 1758,802.4774172662949,724.7896061288427,1191.694471419414,603.5087200960822,849.7497579841869,852.4178362044668
P11758,Protein 1759,659.6959304625695,965.1797171298501,1080.76876280571,838.2433067713982,766.6410903294546,757.998875109967
P11759,Protein 1760,1294.4986800907031,1199.3158246417884,1266.65253105664,919.0531202329086,935.1052115578767,1036.3922143636378
P11760,Protein 1761,1012.1722824250681,1052.8976740094542,933.0557992198343,984.0323982506367,988.874276337821,835.4556740430645
P11761,Protein 1762,639.3702424535123,361.69084970831284,935.8569631633069,1060.7050244801544,817.4824409618192,748.1490831905963
P11762,Protein 1763,743.009446463044,1048.2010363761844,1290.4561079785599,770.5307445817051,912.8551861362446,845.4158962603556
P11763,Protein 1764,625.8180479124596,857.2897298438016,1072.6063768246213,881.9571361601819,724.6512396944249,853.2741937482083
P11764,Protein 1765,828.222472100308,1122.5097897121223,833.809712532525,679.9475300201506,866.1072657132559,867.2004612488889
P11765,Protein 1766,773.9735562284791,911.2674963348477,898.2311069787256,938.1209445495845,855.6374179338954,749.3281724725637
P11766,Protein 1767,738.8353435382013,989.8727897366309,801.6257342882802,763.6171338841701,961.923330128677,974.517736368324
P11767,Protein 1768,691.8124508333551,979.9390637109898,663.0054865617669,1032.2845682543666,981.6934462836473,1091.8832299690112
P11768,Protein 1769,975.2146812478962,1100.8127945123078,535.755938417735,1118.9393062349304,1041.5193520494593,1083.7603139603004
P11769,Protein 1770,890.4008196630796,731.8590800481838,872.5575926916839,814.7340006393302,1190.9492146710927,936.5549761113756
P11770,Protein 1771,827.8922490169746,1046.352108425358,912.003758764392,792.9746267111253,930.4435599270281,707.8641898721039
P11771,Protein 1772,1015.0548602109942,1118.5655849407033,913.8875253403337,1136.7566597855366,958.2869424946783,1161.1800772195697
P11772,Protein 1773,1008.2933642579409,1265.9233743784425,1565.7234065468326,636.1523142720891,1210.4159942345573,836.6378367618709
P11773,Protein 1774,1041.5392855089858,433.289821024317,1093.4603824778437,1072.9561102419325,698.3195416612458,1015.971948013815
P11774,Protein 1775,1052.6144879658573,899.1606474759595,849.1293998238625,653.1615540368548,930.0550823948615,545.1196323531153
P11775,Protein 1776,1186.385238139691,936.1136543823966,605.0182122631672,1055.4439549282713,1070.4467282836697,952.5047239114712
P11776,Protein 1777,653.9522111469328,952.7324165154342,1046.70417235875,910.4516617920008,795.5487010262249,745.497952139714
P11777,Protein 1778,921.1087990881821,1033.2888217584014,932.7202561340699,923.920913013536,1143.9435146525407,1124.8016291738834
P11778,Protein 1779,984.1060562497721,1201.9301181279802,1091.9202927452448,775.5767205638364,1037.626863650935,1326.9599751051899
P11779,Protein 1780,812.0473473157109,974.4691972388031,895.9372722568247,955.7747495366758,1104.10761440941,768.523340861715
P11780,Protein 1781,1270.387279627831,1266.8560408398334,1012.97113031582,1114.5621489231655,888.631838072953,729.7857233715881
P11781,Protein 1782,1141.484063588772,967.6716293128082,1138.8244118913826,764.8151723512191,836.0158666320528,656.7114380773565
P11782,Protein 1783,863.8113007055658,1160.2719177313754,978.3775352834466,958.4603957966915,731.0436007405026,1005.493994508159
P11783,Protein 1784,761.939443591337,1109.4975618066371,773.145610264625,868.4068636664522,613.5528013257356,822.0904595362138
P11784,Protein 1785,1178.4607359917266,1112.564466813043,1091.3672727799005,1031.8893715433192,856.0413713524439,910.823313070765
P11785,Protein 1786,1211.0527240337703,1194.603772049111,870.8824991250985,1122.2542910200564,946.5119805368066,816.5469625200899
P11786,Protein 1787,847.7841842108394,793.6811545224248,859.1737384414444,1110.4783605649352,782.8990259773353,909.7904838746189
P11787,Protein 1788,1067.3983561254884,795.3584012732374,525.9797979549943,944.6873621993573,1052.2338114522881,821.6935690255583
P11788,Protein 1789,673.1369010678684,835.6490868306255,1276.6169881201665,846.5849550739323,1258.9898931579266,719.7762440968283
P11789,Protein 1790,1083.2147720405608,934.6985596970336,790.3429785903438,1155.2656784279304,1070.4962948651707,1081.0463344757013
P11790,Protein 1791,1097.99613635144,1430.3371749740954,930.7291423809365,673.7911870870007,951.7853956104144,1078.0456641240405
P11791,Protein 1792,812.8207649097394,744.9216783808672,927.7145761431498,1087.5651496310063,955.3021784580231,882.2907155599299
P11792,Protein 1793,879.2512411442501,727.5940358653959,1068.8985260716827,942.7715470999259,1113.752267555299,887.6915587935321
P11793,Protein 1794,978.1237252491405,857.6951128934734,1370.9163211893342,1115.329350687164,1046.1474110505205,1129.3735387783547
P11794,Protein 1795,988.2669172179095,1310.7482876561792,1281.5924499329376,662.8958907653285,883.3851181331211,1093.3140761035343
P11795,Protein 1796,775.1813468592861,959.9140668151783,1044.011955024427,736.6788267332895,935.2876374246542,700.6665226986725
P11796,Protein 1797,1108.8018876277154,1126.801404714019,1127.0149718469088,1043.3294963980109,934.440245631214,786.0552082623739
P11797,Protein 1798,1066.5688451080996,970.4557361885703,919.0688584396144,695.5070626152411,815.5223725464773,938.6303860667424
P11798,Protein 1799,662.696802850646,955.2139487915063,1294.572000765568,829.3572305314619,919.199447461873,741.5731165086034
P11799,Protein 1800,992.2162212639017,1240.052117632006,1271.5124680428212,827.6547908738129,704.0056930288667,936.569374576193
P11800,Protein 1801,696.9318089765102,857.5732530126783,1155.1896006321358,1181.0704131290347,860.8007150807784,896.4093129111988
P11801,Protein 1802,703.1534922348847,1205.9689225166671,1148.7759885826126,875.8348994954664,1211.653499360149,904.2706684569337
P11802,Protein 1803,786.5407829557815,1000.8257639793436,752.8124476113339,1079.8718995489453,792.7740313552766,903.8216566071336
P11803,Protein 1804,741.9396300523329,1041.773017535269,696.5169936602181,871.4923707502945,1003.2007205191196,668.4579123856508
P11804,Protein 1805,886.5792244004898,821.4917322245786,1255.2347013716367,732.782988637337,974.806075368591,871.205239286043
P11805,Protein 1806,1060.0263618045235,914.4060254024089,1411.3367987632118,907.9947778023995,698.1173670929229,1025.468862978475
P11806,Protein 1807,993.4169845480156,916.2637291422618,1016.1031720950166,1018.4915342785763,760.6024669826448,983.110554982391
P11807,Protein 1808,1093.3537477012426,550.1721828788029,991.7988082834281,788.7298388071109,1008.3608244276217,757.1990153154466
P11808,Protein 1809,667.7400104578569,1276.5107957876228,1270.1627924503632,775.9956112599095,730.5746576332253,1072.0217490353639
P11809,Protein 1810,816.6925687913724,980.3313169374909,831.5452605013957,874.8071185709522,685.1428933050634,1226.4645596409964
P11810,Protein 1811,738.7423055390201,941.5913181007975,994.889329705481,897.4426899991374,870.9386189660734,814.4222855636224
P11811,Protein 1812,991.1093450318867,880.3184887593294,997.1934953207042,1053.5544718414974,842.5096976606934,843.2191035503214
P11812,Protein 1813,1076.6534035274858,727.6398799221158,1160.7162400433774,839.9425626444134,1164.2876519827096,784.060020615448
P11813,Protein 1814,656.6240925466225,1224.138631287889,871.7032727224512,800.3259066118449,764.7799551631036,1051.782299160045
P11814,Protein 1815,1068.5036057899604,1178.8842181148852,1144.4728846692883,805.8043558954787,1100.9376459364105,990.5237677681378
P11815,Protein 1816,957.1922150853071,905.1524594754128,813.5766249061876,931.4020185090789,1114.6893401877142,840.2494306546853
P11816,Protein 1817,1130.50521680107,1138.3461858769122,708.8990715381959,1005.3734521449601,944.2561601776014,966.7418754229076
P11817,Protein 1818,689.4152095794385,930.3597815913153,991.7463070693764,1010.3848584605306,1022.0640239349856,684.2627335703924
P11818,Protein 1819,826.3182559483689,954.4244830587397,874.4803287838608,858.8731796010899,559.2250520479998,1176.7353668842736
P11819,Protein 1820,1205.4213262608598,836.104030458558,1066.3106972101443,764.2302337168042,930.6527718564695,823.6470837402169
P11820,Protein 1821,1062.1593089891192,947.4563394374569,1020.2864004006329,928.1826345720747,732.3542086662353,843.9434723111748
P11821,Protein 1822,716.171388382568,942.1991555798261,996.581672653884,1075.8129518651804,929.3435343924572,927.7693546207041
P11822,Protein 1823,1134.0403322310299,887.0870384336775,965.1600992284654,849.9129485331384,793.9912717634272,751.4084417596248
P11823,Protein 1824,989.533492240388,866.921635264645,1117.8473108174283,856.7495970597236,938.8606809601376,885.0927851732134
P11824,Protein 1825,992.0990529215427,1001.0292695671374,707.766372730707,857.8101537240846,760.0186672204784,768.4798609763204
P11825,Protein 1826,853.8651918837812,1154.6089395504684,1225.3000620347748,1059.92681509879,911.6954330238708,942.561780730752
P11826,Protein 1827,779.4576968200156,1035.6576918968447,1065.9066113021552,874.6478885865305,1128.906518907409,893.366779786957
P11827,Protein 1828,741.3796648152871,985.9238327602243,1317.2670004215945,827.9850656349951,1093.7465248697933,784.1013563297927
P11828,Protein 1829,1292.6301015178528,850.6593657070072,896.3907721571449,913.4370306292356,936.3062764205093,738.3824178154691
P11829,Protein 1830,1112.391494780146,708.052405884506,1124.819534309183,842.1665016405091,1145.87577101208,878.3617655773143
P11830,Protein 1831,868.2655518649295,1334.0256118547513,747.076537360801,952.6853874843133,636.9369977245951,836.5818525393646
P11831,Protein 1832,1243.7774526424153,593.1172385958209,914.6896288151033,1042.597630746116,956.9294008083504,1116.61759754852
P11832,Protein 1833,1020.7759133821089,1107.0264656268278,779.2664997444458,926.3009803036671,775.204159517798,1182.4665609844033
P11833,Protein 1834,1085.3873805602325,1157.1434149653032,997.6506254999214,983.9571112188167,916.2782672577944,950.318629523262
P11834,Protein 1835,1392.7701339113323,748.0470017018021,998.2444659094147,1116.1321726462866,1013.3902350783486,1023.3352734020866
P11835,Protein 1836,783.85021327593,1217.4415021569243,916.3982599674247,814.3252200159114,755.7411309766842,858.5826274912783
P11836,Protein 1837,1173.4710843883527,776.1179089998822,916.7124828720623,1133.447288896457,995.9628765501906,1044.7257640580347
P11837,Protein 1838,1174.001093972598,967.2578428382884,1304.773638958017,829.255126531628,990.0813351993959,709.2590647809476
P11838,Protein 1839,837.2962820770995,1141.7343445196716,816.3261662941622,798.5200737482771,758.3555550878166,991.764955208262
P11839,Protein 1840,779.9465426419285,805.1425836673856,590.4041553805943,872.0732769252394,955.8336647184595,731.6732230067161
P11840,Protein 1841,757.5848832059778,1067.9997765105181,911.9667941477456,762.1215160525538,952.1427559967672,982.4265062009032
P11841,Protein 1842,1285.0241526627217,1119.8678201040718,1154.9600901534275,623.0922298549028,925.9685664957102,900.1176823626469
P11842,Protein 1843,1176.2499041537828,930.9751994932619,899.044575917321,675.1355278225356,1032.4895572239354,938.6384596470705
P11843,Protein 1844,903.7314350878654,1289.8713219717922,998.8575084430147,822.797851880703,1065.0078461358482,913.9472741813511
P11844,Protein 1845,780.7073815207266,840.8765709353231,872.6151602445408,861.1576861484804,994.0604975055229,1066.8912572140507
P11845,Protein 1846,1304.6730265525816,1088.6430990056256,810.6019092326105,1048.2764020065172,787.9043072149444,686.8247985515254
P11846,Protein 1847,896.3350333659499,789.3752401807303,1051.4913692213288,757.1240031261723,1126.8924786654488,792.9885431234441
P11847,Protein 1848,1032.566290555131,915.0367758702757,506.86155670113226,1160.3173255342572,963.9176749306883,755.932949124691
P11848,Protein 1849,1080.9083559448263,1062.5035853645431,983.0024934917323,1028.7065055893875,958.6586664524038,793.7005433008034
P11849,Protein 1850,676.2285590637124,970.5017015715563,1070.555467175087,969.785224507373,918.6195587420025,953.1676939459295
P11850,Protein 1851,1117.1058026175406,984.1322951707816,1203.7812340702476,927.8520881822537,679.7636262886808,793.1108726762208
